# epoch,accuracy,precision,recall,f1_score
258,0.4044,0.3787,0.4044,0.3838
259,0.4044,0.3773,0.4044,0.3827
260,0.4044,0.3773,0.4044,0.3827
261,0.4098,0.3801,0.4098,0.3863
262,0.4098,0.3801,0.4098,0.3863
263,0.4098,0.3801,0.4098,0.3863
264,0.4153,0.3859,0.4153,0.3925
265,0.4153,0.3859,0.4153,0.3925
266,0.4153,0.3872,0.4153,0.3936
267,0.4153,0.3872,0.4153,0.3936
268,0.4098,0.3846,0.4098,0.3900
269,0.3989,0.3792,0.3989,0.3828
270,0.3934,0.3733,0.3934,0.3766
271,0.3989,0.3792,0.3989,0.3828
272,0.3934,0.3733,0.3934,0.3766
273,0.3934,0.3733,0.3934,0.3766
274,0.3989,0.3760,0.3989,0.3802
275,0.3989,0.3760,0.3989,0.3802
276,0.3989,0.3760,0.3989,0.3802
277,0.3934,0.3733,0.3934,0.3766
278,0.3934,0.3733,0.3934,0.3766
279,0.3934,0.3733,0.3934,0.3766
280,0.3880,0.3706,0.3880,0.3729
281,0.3825,0.3647,0.3825,0.3667
282,0.3825,0.3647,0.3825,0.3667
283,0.3880,0.3718,0.3880,0.3729
284,0.3880,0.3704,0.3880,0.3718
285,0.3989,0.3778,0.3989,0.3817
286,0.4044,0.3805,0.4044,0.3853
287,0.4044,0.3805,0.4044,0.3853
288,0.4044,0.3805,0.4044,0.3853
289,0.3989,0.3746,0.3989,0.3792
290,0.3989,0.3760,0.3989,0.3802
291,0.3989,0.3760,0.3989,0.3802
292,0.3989,0.3760,0.3989,0.3802
293,0.3989,0.3760,0.3989,0.3802
294,0.3989,0.3760,0.3989,0.3802
295,0.3934,0.3733,0.3934,0.3766
296,0.3989,0.3792,0.3989,0.3828
297,0.3934,0.3765,0.3934,0.3791
298,0.3934,0.3765,0.3934,0.3791
299,0.3880,0.3706,0.3880,0.3729
